token,tsne_2_component_1,tsne_2_component_2,word_count
tyrann,-24.89837,-46.93566,5
epilogue,27.448698,-10.355402,5
shirked,3.9630945,-15.118325,5
jabba,14.9375105,35.71351,5
enthusiasm,-58.955696,-34.820763,5
thelonexy,-4.4525685,18.943054,5
juliamacfarlane,18.199741,0.4066915,5
curiously,5.1207237,-0.72718847,5
fruition,-35.6279,-45.15521,5
commandments,26.564419,12.323512,5
impl,0.10314972,-4.769713,5
accu,-25.748617,-36.13167,5
climb,-49.248695,-53.935715,5
tat,9.531725,11.249656,5
misr,-50.083725,-20.027664,5
legitima,-8.506001,3.3218381,5
recruiting,-32.201298,-30.80644,5
smokesdad,-10.269499,-5.6788163,5
oforygun,-20.680817,-1.3146815,5
mourners,35.0439,6.6285644,5
dougmillsnyt,18.329678,-10.735976,5
deat,35.041737,6.6500125,5
xfp,17.14258,-12.8070135,5
rosannaphillip,28.064564,18.968418,5
skepticism,-30.375643,-38.94742,5
splits,-3.3881633,-26.1087,5
denia,-66.41514,-25.110918,5
speechless,3.7137082,10.784515,5
concert,-28.501333,-44.557846,5
ppp,33.611385,-17.379345,5
nyccookies,-3.0332005,4.569218,5
senatormenendez,-10.71264,-3.3786037,5
verd,-44.94502,-0.47479573,5
cjnwrites,-29.379585,-12.436326,4
bananarepublic,-23.904465,0.8725257,4
pasting,14.581363,0.7265028,4
crippled,-64.49952,-37.23424,4
fqu,-7.2361503,1.1249647,4
synagogue,-51.545517,-21.32322,4
tbecumksw,-13.29346,-4.800196,4
truckaman,13.569086,8.323657,4
covid_,-14.675376,-29.805763,4
rhoj,12.815017,-48.39822,4
reverses,-54.073708,-42.571068,4
raginglibnana,-17.60195,0.041077238,4
pontificate,-48.622528,-49.944267,4
lpuqoda,27.253744,-29.958261,4
gloryfelix,10.421879,3.6070876,4
foxfriendsfirst,-23.379213,-27.68726,4
regulation,-15.640385,-28.846373,4
pressu,28.53437,-9.561638,4
checkmate,-21.351292,-8.646215,4
awz,-6.092317,12.392991,4
detract,29.201023,-21.844213,4
bullcrap,-36.046314,-34.19116,4
deborah,-2.6951854,-1.3281906,4
diff,24.946651,-17.130049,4
styles,-16.249134,-11.573946,4
havana,29.556353,18.997671,4
energize,-2.5741577,-25.026997,4
restlessnews,33.775784,19.838366,4
abound,-2.32453,-2.5124512,4
𝙝𝙞𝙨,38.734917,28.09123,4
fotey,27.98002,-39.858578,4
visual,-6.7041965,-32.78821,4
gallaecian,25.377672,13.238282,4
bengazi,-23.432863,-16.165554,4
mtnmd,-21.60014,-28.970627,4
senatorcol,-2.1210368,-7.8142095,4
pptushitns,-6.270529,-37.710907,4
clarifying,-43.025543,-21.288038,4
protested,4.30577,-16.549881,4
charlescwcooke,10.97547,0.8086417,4
michaelrwarren,-26.85441,1.4739869,4
belligerent,8.135987,-37.587826,4
komonews,-59.281837,-46.987167,4
themaverick_m,-58.138336,-36.092377,4
lpdonovan,-6.7784243,-40.58883,4
wrecks,-25.641384,-50.60766,4
unsatisfied,-21.779808,-35.640587,4
votin,-15.185143,-34.395767,4
lansing,30.552334,11.094082,4
wrongdoings,-11.3284855,-1.7738764,4
extinct,14.787111,30.520477,4
dennison,1.3289965,8.330728,4
judo,-63.737835,-38.968258,4
hug,10.810973,3.5350463,4
busting,-45.921455,12.669163,4
gerson,24.975624,15.869623,4
downplaying,-14.577575,-32.803207,4
eugene_robinson,-5.388456,-20.868568,4
dagger,13.586281,3.8920143,4
agearan,-41.084064,-14.036718,4
nc_progressives,-45.727463,12.089113,4
alienate,-32.002865,-0.40025312,4
mulvan,-3.5193443,-26.952694,4
embedded,-46.18229,-23.42712,4
carolekingnyc,-18.549957,-0.022488585,4
truthouter,-39.060734,-21.462736,4
danielturnerptf,-23.51556,-14.129582,4
batman,10.06267,-22.993273,4
impacts,-42.78972,-39.858475,4
norma,-0.7580885,-14.425937,4
allresistnews,-55.025333,-19.959736,4
lannydavis,-49.912907,-25.072243,4
preexisting,-39.409073,-37.440643,4
ricks_patriots,-63.848022,-37.10395,4
blaidd_tx,17.381186,20.081179,4
goodies,5.199678,-4.5061584,4
hajekzone,-33.54854,-8.414008,4
itsjustjill,-11.896228,-11.677036,4
atasgjy,-15.140949,-12.370804,4
slated,-38.73019,-60.257404,4
guardrail,-55.220753,-17.321281,4
kelcampy,17.311672,20.017796,4
fabric,-13.075244,-30.321472,4
erniepenley,-32.69053,-24.256916,4
glasses,8.568855,21.852741,4
prayful,-6.8206224,8.547874,4
jeffrey_marty,-15.518795,-4.5957828,4
psychotically,-2.3203328,-37.839916,4
contributing,-59.151825,-44.92931,4
goqkaq,1.9468507,-13.504051,4
dumped,-19.94987,-39.769234,4
itweetynerd,-58.911476,-29.009922,4
marthagailmoore,-18.729036,-3.3895824,4
whitesandkag,17.18153,19.941935,4
veronicaromm,14.213257,10.388349,4
orgs,-65.50666,-34.00664,4
fagnoidm,17.726122,21.021172,4
gum,9.839779,-29.712755,4
blathering,6.9755125,1.7167376,4
reginaldalawso,-3.1983118,0.1315929,4
debut,12.821666,-31.53284,4
glee,5.7857857,-0.65091753,4
spartacus,-7.223309,-11.806367,4
intensive,-69.521126,-38.602062,4
cherokeesher,24.962559,13.847303,4
sotus,-17.62054,-52.877167,4
thick,-51.94969,-27.038082,4
e_whittler,-42.199966,-32.288094,4
demonstrable,-25.11612,12.06821,4
nowombats,17.144213,19.91947,4
gabrielmalor,-49.23009,-36.44507,4
trincher,4.560589,-15.464502,4
nastynancy,-9.464438,0.45520905,4
icop,19.963709,7.898319,4
tot,-15.427578,9.47058,4
gatewaypund,19.783247,10.5954075,4
evils,21.52118,13.60919,4
jpanzer,4.8065376,23.328556,4
yq,-8.645228,-24.873579,4
timesnow,21.704699,12.792016,4
nuwnd,2.535481,-20.296368,4
robbymook,-52.031643,-44.32118,4
passengers,-1.8351668,-19.75438,4
outer,23.702147,-12.639158,4
ourtriviallife,33.827553,25.949623,4
prim,-64.67155,-24.269318,4
yxmsa,-41.676975,-18.344458,4
unstoppable,28.408512,6.864691,4
upmhpm,-28.728752,5.8275533,4
maximalist,-20.591585,19.706053,4
jhweissmann,9.59351,-44.104534,4
namenda,-37.876133,9.279339,4
dhsgov,2.4355721,-5.092978,4
kpags,-6.135636,-10.197014,4
just_old_joe,26.127462,19.38399,4
speakerpelos,-1.6762329,-17.20399,4
planted,-42.689148,-0.79163414,4
users,-58.028748,-30.764002,4
alterin,-32.889713,14.186537,4
homophobe,-19.990665,-20.777536,4
featurin,-8.607117,9.872459,4
delirious,27.255512,5.937787,4
bonznstonz,16.114086,4.6276994,4
ay,19.069815,2.1209412,4
vaiif,-11.947367,31.434492,4
benchwarmer,-18.320566,10.72928,4
kikiposting,-3.1638842,-12.003013,4
oyzsph,-35.084442,-6.410906,4
lco,-12.013138,31.439259,4
kisser,-2.0823536,-22.831705,4
lssc,-37.622196,-42.757423,4
votet,-14.425594,9.489579,4
caustic,23.67248,-12.664178,4
txindygurl,29.60997,21.503328,4
exodus,-4.585963,-14.695072,4
byesmoz,-20.110302,-31.47749,4
russellfostertx,-48.517456,-36.249786,4
orrmszuhqf,-48.982243,-40.066616,4
unimpressedtx,39.025192,26.689547,4
devi,-14.2893715,22.706663,4
brokered,-28.463364,-32.447945,4
juliancastro,-54.350758,-29.304136,4
willia,-34.14422,-20.056139,4
token,5.3686733,-35.156612,4
softball,-17.604136,-45.056774,4
dial,2.8503177,-17.830458,4
seldom,-20.734518,-10.685801,4
indoctrinated,-51.378048,-24.035711,4
afkvrkxduw,-23.59946,-10.07874,4
anna,24.072815,-16.572746,4
addendum,1.4412105,-1.9490063,4
fee,-2.8794203,-14.824141,4
wez,-65.2808,-35.232346,4
daniscotchirish,27.899214,21.045961,4
adjust,13.874269,3.4107814,4
nurse,-40.596367,-34.320236,4
recounts,-37.80926,18.165625,4
playboy,-32.19667,-37.399586,4
binds,-43.31077,10.864369,4
texasrecks,-27.27231,-13.089843,4
capping,-37.003788,-36.59906,4
vy,11.331828,10.60631,4
revisiting,-18.257666,-43.273712,4
tablets,-14.467793,22.739073,4
jasminbuffy,-36.06121,3.0846486,4
therealarmyvet,-32.003445,-34.12674,4
kailijoy,-25.216496,-7.088829,4
verbalrugby,-46.592743,-53.054203,4
rile,-17.2296,48.105778,4
omits,0.8874409,-21.728493,4
oreasonstands,23.548035,14.959754,4
newyork,18.16429,10.968428,4
yanukovych,-60.554077,-41.199104,4
yji,-13.569878,33.85695,4
roasting,6.9781957,-28.379461,4
sxlgn,-16.271244,-7.397729,4
shamefully,-18.686947,-15.411528,4
ctl,-5.2120166,22.369783,4
vise,-33.698254,-41.485912,4
vpstfgbx,-5.2446795,22.377329,4
mikemason,-70.24225,-17.562708,4
cgz,-57.023186,15.476047,4
legality,-18.875622,-52.319958,4
betsy_klein,-38.733936,-5.8769093,4
picou_keith,12.800463,8.990246,4
todays,-42.918823,-25.888226,4
nicole,15.2853365,-11.517835,4
lew,0.20515518,8.686867,4
johnkerry,-5.886043,-16.914635,4
qualifies,-30.261606,-0.75504285,4
prnnrliq,3.3537052,-12.695323,4
stabber,5.383542,-11.38316,4
misdeed,-51.01654,-21.311361,4
qrwssg,-6.7135687,-9.16622,4
its_velez,15.116891,3.3357763,4
robert_bergey,33.223442,25.755392,4
whims,-31.24208,-4.9986353,4
iar,3.900661,-9.281048,4
trailer,7.6903763,-1.2496556,4
asheville,38.772972,-11.737541,4
crookedpinkie,32.74587,25.486443,4
impeachandconv,-9.030408,-19.020348,4
bribin,-13.168935,26.54251,4
sdnynews,27.983398,19.042084,4
explanations,-1.9999399,-9.147268,4
conspiratorial,-33.995235,-8.608189,4
ooltilgwtt,-13.107032,26.575485,4
spectacles,-49.036278,-22.62883,4
bark,-38.660732,-41.002747,4
midd,8.14856,-25.237875,4
hfsw,18.14494,10.8372555,4
rlzv,-43.574104,19.265425,4
foes,9.31818,-21.911455,4
montanaisthebes,-5.9233212,-20.29845,4
priusjames,-32.35709,-12.2734,4
hkirts,17.706459,-20.289337,4
opi,17.713629,-20.276266,4
staywonked,-8.466744,7.779859,4
billbrowder,-28.88365,-29.827381,4
pandemics,-15.907738,-28.46919,4
fie,14.834716,5.5184994,4
cope,21.91184,10.933218,4
xptapo,-13.498024,33.877415,4
seanhan,-5.8612685,5.2394013,4
admonish,8.196908,-32.77497,4
qju,-43.573223,19.266684,4
inquiring,-29.42466,13.262906,4
willed,-37.545135,24.424637,4
mishap,-55.15653,-40.187214,4
chillibeanboy,-37.478527,24.436192,4
geoguidoconserv,-23.292559,-5.7060165,4
misdirection,-22.661592,-15.564946,4
monthly,-2.2606275,2.3492246,4
toddtoensing,-36.718918,-3.5241492,4
qni,18.66417,16.976217,4
thinly,-15.7380905,-21.004158,4
firedviking,39.499012,-1.3418698,4
getaz,23.644117,25.364601,4
prai,-7.7158017,-41.465317,4
ralliers,29.824736,9.070152,4
repjohnjoyce,-45.77377,-14.760955,4
omr,18.622238,16.963427,4
warms,39.49512,-1.3668983,4
jurists,-26.636461,13.706209,4
lpngycl,-63.695076,-6.527525,4
gatoram,38.953396,27.74254,4
kajb,26.764576,9.306187,4
vigilant,2.7114766,-25.03475,4
morningmoneyben,-44.40626,12.30417,4
attys,-30.86501,-5.0749016,4
mfletch,23.937246,21.10696,4
vv,-31.30199,-11.599782,4
owbxcjtl,20.355824,-10.717622,4
dilenz,23.932055,21.096346,4
announcements,-5.150818,-36.794792,4
expressions,22.048386,5.034144,4
badlegaltakes,-29.109951,8.80372,4
melissaafrancis,-35.538223,-42.33956,4
khwalz,12.316433,7.343686,4
jasoncostigan,-19.46114,24.502228,4
arab,35.92244,8.008769,4
ivan,11.468962,29.945925,4
spl,-36.230076,-17.314781,4
wagon,-13.362327,-27.86642,4
russell,-18.915886,-26.919018,4
danielpflatley,4.5139923,-4.689039,4
mobill,-45.501183,-34.251507,4
bonkrzz,-4.426906,-3.6252692,4
ugne,-0.13116327,27.820173,4
liken,-20.271584,4.395926,4
develops,-25.875097,7.329536,4
ekww,-4.3677735,-3.4722245,4
loads,-45.910034,10.605409,4
pained,3.3711708,0.93086505,4
antipathy,-25.834335,-41.748077,4
catchy,-38.882526,-43.348194,4
warmonger,-38.730274,-8.75363,4
operators,-49.978184,-25.373535,4
patp,23.845285,21.04963,4
disgracefully,-23.686312,-17.808626,4
gloat,-50.47947,-32.003887,4
tgonzo,-19.459957,24.499266,4
emirates,35.931152,8.055575,4
americanshomer,8.916995,4.645372,4
brazilian,-60.24776,-38.03827,4
wearecd,-9.163255,-14.990561,4
uncer,29.495924,17.396675,4
outcry,8.701727,-12.4395895,4
chrisgeidner,-19.173464,-4.7369275,4
exploited,-37.37635,-7.863123,4
anyt,-26.40785,-21.991795,4
indonesia,32.42024,8.689808,4
bluestatesos,-0.30278808,-5.5810246,4
bells,19.324574,12.524353,4
rini,24.457607,18.760082,4
uttered,-61.854675,-22.286602,4
kayranmon,9.079456,-27.975536,4
poignant,-20.530565,-28.973827,4
davejolly,-56.747124,-2.158384,4
harold,25.220324,-29.657133,4
delive,-34.52976,-47.681564,4
region,29.706009,17.459768,4
standup,-46.952553,-21.181551,4
cfrff,0.107418746,-3.0308425,4
splendid,33.628998,-10.875726,4
latenightseth,-20.253836,-19.027939,4
iowt,-12.414802,-39.32455,4
ninaandtito,-41.770557,-9.592768,4
deflated,-52.676105,-13.27157,4
sgczyrwnvm,-6.7773423,-8.12712,4
modulating,29.700521,17.43924,4
cchexcsechotmai,-30.073418,2.9541771,4
eruption,32.094055,8.794511,4
crushes,-32.197468,-50.984314,4
braving,7.7106524,-6.26806,4
ayatollah,-52.157753,1.4859798,4
amyewalter,16.20647,-25.223558,4
computer,-5.511887,-27.38411,4
asheschow,-65.0497,-22.668964,4
piers,-18.293505,-15.637265,4
wherever,-12.354166,-6.226571,4
trumpisanidiot,-8.363972,-10.643821,4
ipudqwy,-8.446012,-4.7777576,4
jimkuther,-53.296455,-45.853313,4
vjshordee,-13.861858,5.248152,4
controversy,-1.2404218,-9.005084,4
trumpmeltdown,-13.451551,-2.3174257,4
impa,-4.0468535,-29.059523,4
commonsense,-8.335019,-52.878567,4
translates,-18.982218,-3.512537,4
christianne_l_a,-21.191034,-1.6117568,4
deepinthehills,-39.794334,-23.931871,4
minion,-48.40203,-11.715195,4
darkcovfefe,-30.324844,-6.107294,4
rickisapatriot,4.147733,-26.206337,4
puerile,-9.9145355,-13.116774,4
sexyasspatriot,-7.669757,-9.699381,4
segments,0.5923986,-51.432858,4
mapleleafs,33.812675,25.34471,4
whew,-19.405153,-14.231104,4
thegreatmueller,26.913675,22.183977,4
backstabbing,-0.76745296,2.926539,4
compassionate,-31.606873,1.3661646,4
pbhushan,26.211113,-20.891598,4
brakes,-38.387028,-39.395115,4
subscriptions,-15.472551,-27.604969,4
bmkoplow,12.911761,-12.096185,4
kendilaniannbc,-15.102736,-8.3009405,4
qbqoeftns,-40.579174,-26.983524,4
kimberrry,6.598848,10.284653,4
stefanmolyneux,7.8602333,-19.24584,4
provoke,-62.942646,-29.73616,4
gunnergale,-57.9584,-21.778172,4
dominate,-7.057001,-21.84553,4
drpfvzxccl,-40.594322,-23.268112,4
xyva,-11.304057,-23.980438,4
babayao,-1.8496013,-10.602603,4
wf,-10.21931,-26.593956,4
fojr,-0.119621135,27.812523,4
westminster,-13.58729,-30.032064,4
pxue,17.389492,0.017640347,4
njdxd,17.39827,0.047073092,4
frankrichny,-21.000277,-31.192034,4
repjoshg,18.52026,-7.6047783,4
ders,-48.794003,-11.850197,4
republicon,-16.616373,-28.155,4
bhz,-8.924151,-56.387543,4
billprady,1.7913951,-1.3516772,4
bept,26.685623,9.180331,4
peggyperez,-16.195312,-38.787712,4
cert,-28.749535,-16.783253,4
crazynancy,20.926472,12.151833,4
evanyr,-50.742367,-24.714518,4
accepti,-35.816193,-27.373064,4
commence,-14.151714,-50.40537,4
propped,-48.782707,12.257502,4
reall,-22.084702,-9.5837755,4
cabi,17.683836,-29.556585,4
digby,-61.005386,-26.438555,4
scout_finch,-62.68517,-29.397194,4
talented,6.2232966,-18.984514,4
whispered,-70.667946,-34.443954,4
jzikah,-54.226017,-41.73909,4
sandman,-13.038025,-37.151123,4
jameis,38.86063,25.757854,4
bufvsne,39.301853,26.257328,4
motorcade,-20.816425,-46.18271,4
mightier,-60.36262,-1.9050412,4
waltsimsjr,-9.835477,-13.140118,4
nkwpgvjvqq,4.7090006,3.4968448,4
cheryl,-12.18585,-40.233356,4
absolutes,-1.6818988,-35.776726,4
rake,-29.901371,-30.73683,4
snopes,5.496016,-0.6534177,4
zaid,-40.17407,-32.32122,4
yyaqy,-35.424038,4.5000954,4
indictmentduck,-34.55947,19.069437,4
dgaf,-38.64425,4.783955,4
trudygonzales,-36.361786,-10.09206,4
folding,-3.9007812,5.414233,4
nanciama,9.015484,1.0616468,4
elaborating,-14.147619,-8.550474,4
kimmasters,1.5784719,-0.24057733,4
amounted,-51.831936,-26.722494,4
bigleaguepol,-40.100357,-17.47289,4
agbillbarr,-35.945404,-5.742864,4
emjjsl,5.5002213,14.453365,4
asxvfxzk,-7.4186106,-13.65415,4
kxr,5.4846063,14.459062,4
distra,-1.4415076,-2.3253484,4
romans,-34.211773,-39.851383,4
emphasize,-8.956437,-17.870325,4
warnin,12.740223,-13.688328,4
blithely,-4.27633,-2.0302606,4
holdin,-39.26352,-31.480211,4
misconceptions,10.354113,-45.15687,4
followthemoney,-47.444633,-20.42223,4
garciarosalind,17.242928,-15.334936,4
flashcard,22.24764,-1.8712264,4
shark,-9.810163,5.0264874,4
commends,-53.179905,-45.112,4
minsiter,-65.80483,-4.7829638,4
russiahoax,8.224598,-0.9310515,4
jazzlamhazzlam,13.073728,7.47515,4
ama,-28.481133,-43.32724,4
blueteam,-1.364048,-9.266616,4
caputo,-31.633642,-44.8572,4
stevenlhall,-41.654198,-8.96798,4
hbo,-2.4068215,-47.580418,4
sethfromthe,-4.3944807,-30.520115,4
patrickhussion,10.25376,-14.062608,4
wgzeig,9.337969,10.246595,4
tfi,9.320039,10.231444,4
cranky,-27.256256,-20.247763,4
walkin,-30.947552,-30.982695,4
reax,-6.617202,-42.667515,4
clarified,-24.935617,-23.23402,4
keramirez,-7.1562724,19.169538,4
aghvurfg,-62.153397,-16.441496,4
grace_se,21.753431,-2.250539,4
pastblast,7.7138176,7.7731175,4
shirk,-37.066574,-36.854233,4
pumped,-7.3869257,-20.50277,4
kengude,2.5009542,0.06313268,4
unlik,-20.271235,-19.34827,4
fei,12.795176,20.046099,4
fundraisers,-18.49592,-13.662382,4
soi,10.007039,15.025711,4
disinterested,1.4876081,-7.2103987,4
lcars,-12.323786,-10.2326145,4
learne,-60.257805,-30.737488,4
terrori,-22.765863,-7.259016,4
goat,-23.732832,-18.460966,4
gutsy,-40.290775,-34.22783,4
ignoramus,-41.85708,-6.32995,4
justifiably,-8.039589,-42.317745,4
jeffery,0.9301276,-1.3751785,4
respecting,-46.340466,-3.386156,4
land_terri,-1.7604766,-3.3970926,4
tvjpm,-22.452305,-51.216713,4
clownish,-2.2310643,-34.316727,4
klansmen,-37.36459,-58.27776,4
katzonearth,-5.047513,-7.7313495,4
davidlaz,2.2855227,0.55139047,4
neglected,6.122016,-7.940231,4
crx,-1.9305661,-14.995763,4
kateneuropsych,-7.5320897,-16.11944,4
kneeling,18.130804,-0.8178993,4
blackstone,2.6807048,3.7177186,4
berni,-12.950593,2.1891515,4
shreads,18.699474,-2.670888,4
suite,-62.658047,-27.055023,4
antisemitism,-37.389645,-48.689323,4
anandwrites,-24.199434,-11.985031,4
misdeeds,-45.02216,10.570455,4
tdpattillo,-3.901073,-1.9168296,4
everyth,-19.663033,-21.501165,4
deblasio,9.914223,-23.8958,4
fathom,-40.537014,-8.021623,4
crashed,-62.112038,-26.17608,4
culpability,-41.087803,-31.244799,4
stamina,-24.951765,-8.695345,4
mjmissy,34.70492,27.38422,4
pennies,-54.839573,-32.788837,4
relax,-28.213024,-15.327263,4
fromthebunkerjr,9.158131,-8.413439,4
repkatieporter,-28.0374,-11.478979,4
tobpn,-4.1322713,-12.398797,4
carolecadwalla,-19.175526,-19.84032,4
provi,-3.7292778,3.909259,4
liberty_sister,-14.216623,-22.685663,4
hutt,14.936404,35.71012,4
tfmnfyrrix,1.1248454,-23.879519,4
relieved,-7.4851546,-29.83057,4
rdsab,-29.62651,-43.085617,4
worthwhile,-36.49088,-7.306463,4
insufferable,-18.867401,-16.882694,4
independently,-53.82242,-21.47855,4
dtnb,-29.312881,-9.5954485,4
creeps,9.286044,-27.906826,4
pilialohacor,-21.386324,-30.767433,4
foremost,-8.080905,-34.246,4
programmed,17.438574,-32.540886,4
hum,-11.599655,-14.682965,4
lorenzofreshman,-37.084805,8.438526,4
russiangop,-21.275856,-13.372131,4
construction,4.7218394,-31.091911,4
hopeless,-50.52529,0.05230683,4
favour,-0.778798,-29.43018,4
intellige,2.9890618,-3.838945,4
vbor,-37.822395,-1.7934808,4
helcdyxzvu,19.886126,21.64924,4
glwgbpsnjd,19.924774,21.625614,4
shewhorises,-18.915447,3.0033548,4
czp,2.4860504,18.706783,4
shawna_,-10.44358,-21.379738,4
nbgvupnwvm,-31.941359,-32.50974,4
koch,6.5014853,3.4630744,4
getter,-38.623035,18.69307,4
benny,6.721727,-47.282753,4
alt_fedemployee,-50.409466,-15.415247,4
popping,-45.34994,10.632718,4
columns,-16.205427,14.578198,4
ukxd,15.407439,-18.794771,4
carson,17.927042,-9.644043,4
gga,15.449084,-18.820232,4
zxqhlfcadf,-9.673924,-15.964522,4
clinic,-13.517949,-11.283288,4
repwexton,11.438386,-18.202448,4
avg,-45.062763,-36.141777,4
reprimanding,4.493129,-4.461868,4
pillow,-18.696064,-45.967777,4
arriving,11.966602,-31.14804,4
bradheath,-36.272278,-26.051779,4
gregmolidor,1.755538,-3.3628814,4
startled,12.323919,-19.055836,4
disrespecting,-26.719568,-51.681942,4
sharpton,-58.104904,3.1691332,4
misquotes,-40.22277,-4.804543,4
timepersono,29.570404,-31.900826,4
buckeyes,15.799381,13.386145,4
cnp,-33.491665,10.837493,4
distort,-23.651031,12.379567,4
grettagoodis,14.265227,-16.09167,4
misslynnenyc,-40.27047,17.594324,4
krampliz,-53.367462,-51.05136,4
surrounded,18.469772,-17.519524,4
keishajake,-61.23997,-25.435852,4
altnoaa,-37.145554,4.027814,4
hinted,-14.380822,-26.918262,4
analisa_swan,5.6060243,-5.8654947,4
anot,-17.534916,-26.355934,4
huw,-18.248383,20.389662,4
prt,-18.250305,20.391024,4
tnacgal,-40.282764,-10.17487,4
ukk,-13.991507,3.0989044,4
staging,-39.528973,-41.195206,4
buhari,5.0942955,-10.573935,4
deanbc,-59.817837,-32.752148,4
poland,7.6885777,-15.40144,4
conservmillen,-18.971441,-16.785583,4
amykremer,-18.96793,-0.7995847,4
teelaresists,-41.461212,-34.223576,4
isupport,-34.376877,-7.4324236,4
ciar,-37.534004,-33.966805,4
resisterchic,21.022816,10.035668,4
thatbulljuice,-33.857548,-35.11218,4
viol,-12.904526,-32.151436,4
tocdosfgu,-13.588544,-4.2201357,4
effectiveness,-21.630066,-3.365876,4
staunchest,8.023901,-23.626514,4
lizliz_di,-30.391466,-8.073595,4
busts,-18.02254,-9.645213,4
wtpebrc,-7.905793,-5.627228,4
sheila,-12.896533,-19.5788,4
snapped,-56.61796,-26.108284,4
dersho,-53.233433,-52.111046,4
cpxr,-60.205982,-25.768888,4
behaviour,-40.596474,14.920582,4
bradbainum,-7.098691,-14.527259,4
knowledgeable,17.188223,15.592911,4
gorton,16.036055,-22.12938,4
chemistry,35.984745,9.578739,4
belonged,-0.34246615,-32.869698,4
coincidences,8.694549,-4.08513,4
slade,16.037891,-22.124367,4
fwabolaney,-21.302673,11.081754,4
barrlies,20.277018,26.238792,4
miraculously,-39.996353,-0.45057604,4
tqxh,-39.93212,2.9923785,4
wtp__,10.4262085,4.2550774,4
ivqs,-20.22384,-24.874603,4
undermi,-9.881582,-1.0867591,4
salemmediagrp,-3.3064497,-14.849282,4
insights,12.802203,-26.328802,4
inheritance,8.13865,-18.02553,4
uzht,-50.263462,-4.147999,4
slaps,-39.747356,16.627304,4
lee_mv,-21.922472,14.859098,4
lucymcbath,-13.266166,-30.355051,4
charles_gaba,-47.592876,-3.486763,4
awstar,11.748488,5.3362837,4
collusio,-4.5507984,-17.084513,4
sleepyjerry,2.428625,37.32975,4
snoozes,2.387015,37.360077,4
efztmtshqa,-21.909845,14.861347,4
constitutes,-45.13297,-0.19033009,4
inveterate,-61.007565,-1.6490018,4
audition,-42.00607,-33.954445,4
