token,umap_2_component_1,umap_2_component_2,word_count
cjfblcfhng,-3.4478474,6.0421333,2
tjnugent,-3.1157093,4.8984337,2
weds,-4.372486,4.6609154,2
poppij,-4.3225946,11.211486,2
ojok,-4.6789713,6.5303483,2
londongal_,-4.445195,11.022015,2
tvyqt,-4.953196,7.8715672,2
bjsquirrel,-4.243977,11.410523,2
bvu,-3.072874,5.0899034,2
jenniferadevon,-3.2362313,12.4723835,2
strides,-2.6381717,4.395179,2
pegged,-3.3870327,3.5997248,2
holkm,-3.1147423,5.416185,2
intotheshitter,-3.6606965,11.743374,2
olive,-2.9972906,3.1696844,2
deadlocked,-3.8142955,4.0544057,2
misfits,-2.8236666,4.1623545,2
dilute,-3.3796015,4.341809,2
wud,-3.9958334,5.353624,2
zkr,-4.6406755,6.039125,2
zdsnq,-4.6931767,6.2817492,2
doocy,-2.5672262,3.4476118,2
affection,-2.631637,3.2980587,2
xnbcwsk,-3.156994,3.6983125,2
ufw,-4.0181146,6.3404737,2
parnasinterview,-2.4323814,3.4045832,2
chappelleshow,-3.015667,5.803424,2
mai,-2.8439422,5.104211,2
puqw,-4.438481,9.080516,2
giants,-4.08977,6.9950933,2
dcflovesamerica,-3.7926478,7.671508,2
pennington_jr,-3.2318037,3.9265008,2
federlines,-3.5989375,7.2618365,2
qosyqsmz,-3.5390625,7.6340146,2
dropbox,-3.3819907,4.4754443,2
wxke,-4.639525,7.6814446,2
karlen,-4.4083633,6.577528,2
relent,-3.4700966,5.6884646,2
salivating,-2.495494,4.572175,2
fkgbwdhs,-4.097202,5.5321503,2
infrastructu,-2.8239014,3.8690345,2
bozell,-4.458912,5.8672957,2
kevi,-3.1239696,3.950241,2
jsgc,-4.763469,8.5601,2
hpsr,-4.7601514,8.255412,2
sistertold,-2.8961406,3.6941504,2
alterna,-4.388119,5.423487,2
buffoons,-3.6372821,3.9878075,2
buns,-3.3776515,7.1873736,2
mastered,-3.284694,5.9470882,2
jipqxuvgan,-3.2840106,3.4833548,2
devine,-4.1718826,6.2373376,2
smythradio,-2.6860447,3.4068465,2
pubfare,-4.690476,6.936026,2
davechappelle,-5.0981827,8.485422,2
kyd,-4.272916,5.8608556,2
zfkmwu,-3.9635146,6.3405595,2
witnessses,-4.846264,5.459633,2
hvx,-4.055625,5.3627787,2
frimaw,-3.981395,5.3105025,2
declarations,-2.9018197,4.968629,2
lifelibertylevi,-3.127241,4.021118,2
upac,-3.0142171,7.8284583,2
fritschner,-3.9871054,5.986455,2
matchup,-3.1370203,4.623005,2
chappelle,-5.055025,8.61736,2
vej,-3.253851,3.4723065,2
johannamillard,-3.0194118,5.5455074,2
gatewaypun,-3.7826786,7.4873934,2
landslid,-3.1629212,9.014592,2
impeachthis,-4.1024737,6.1840777,2
diffi,-2.9277017,3.4344862,2
wbhjd,-3.6451328,5.2526116,2
shawshankmitch,-5.022838,6.4113846,2
abnormal,-4.584772,5.5979195,2
pollutants,-4.052192,5.1947393,2
gleaned,-2.3614109,3.9902914,2
davidspade,-4.921105,8.641609,2
execution,-2.823376,4.4566,2
xzy,-2.9369233,3.3416831,2
udymq,-4.0958643,5.864004,2
chriscoonsforde,-3.5347435,5.5512137,2
joeteens,-2.727654,3.7728179,2
cuj,-3.8309786,6.043445,2
ahumorlessfem,-3.341367,4.1559534,2
mywjc,-4.5036025,8.433699,2
azyw,-4.786356,9.150772,2
cmj,-3.8348548,4.1559114,2
cztm,-4.414164,5.6855364,2
degr,-4.072454,5.408532,2
supervise,-4.30541,5.7653356,2
peltzmadeline,-4.886133,6.2004952,2
denigration,-3.6928172,6.0532665,2
infant,-4.3572526,8.790063,2
pseq,-4.891525,7.687263,2
vuszwa,-2.5988438,3.6604087,2
realvinniejames,-4.420281,6.4541903,2
mjmusicears,-3.0401683,4.0879273,2
otoh,-2.8250818,4.9223337,2
redemp,-4.648218,5.9958563,2
skeletor,-4.367008,4.756419,2
kennymack,-3.3341057,4.868139,2
stellaaaa,-4.8921146,5.4524674,2
c_stroop,-3.557648,4.159225,2
priggish,-4.629095,7.0040674,2
violettasorcini,-3.2579966,3.4792461,2
kelliemeyernews,-2.8129134,5.447051,2
clau,-3.604632,6.229504,2
ocb,-4.892087,7.4412384,2
scgr,-4.8177075,7.501776,2
daviddunn,-3.0901427,4.9098854,2
electes,-4.4725432,5.1402225,2
foregoing,-3.1992972,5.398646,2
aroun,-4.4334006,8.22996,2
ygupx,-4.4270234,9.2158,2
parented,-4.571706,8.652132,2
thecontentiouso,-3.684961,4.2113347,2
annesbu,-3.0989113,4.539897,2
regurgitated,-3.829483,7.203672,2
xzmc,-2.6018507,5.334179,2
jrytulhinr,-4.607207,9.509034,2
aphgdrytzd,-4.970197,9.072129,2
disparage,-3.3246806,3.7316308,2
fundamenta,-2.5320318,4.093684,2
ifitssunday,-3.890682,6.521152,2
pleasuring,-3.792091,4.156335,2
ainsleyearhardt,-3.3211558,7.4966617,2
stevedoocy,-3.1203895,6.8594923,2
okcomputer,-4.153289,5.013676,2
zennginger,-4.3976617,6.0817394,2
carpediem,-4.531121,6.4568543,2
saicxcgnf,-2.9352672,5.9910197,2
frauhaufen,-3.3913143,3.8815916,2
tommy,-4.289406,4.700452,2
bfloyd,-4.2079926,5.97206,2
spooney,-3.2905748,4.8825026,2
toxicity,-5.1048217,6.3875375,2
ltv,-4.9746494,6.9219456,2
qvdxel,-3.6957,4.42175,2
trophies,-3.8992376,4.9489145,2
ltfvcgwqyq,-3.7872763,4.5350056,2
sharonshepshan,-4.3991084,4.880864,2
antonin,-3.5794573,7.9573617,2
altyellonatpark,-2.674315,4.6435914,2
hammy,-5.266445,8.072095,2
paulobrienusa,-4.066063,7.3798356,2
truedream,-2.2870648,5.6244583,2
dovewoman,-4.805448,5.718731,2
yers,-2.8815706,3.1544707,2
detailee,-2.5017176,3.51786,2
lbc,-3.837758,4.2154,2
voteblue_,-4.505214,5.104144,2
transcription,-3.1521945,4.2586,2
obstructionism,-3.2414765,5.7265735,2
xrygohjg,-2.8882744,3.9629617,2
amarch,-4.6915402,8.367765,2
ourlives,-4.6424603,8.452608,2
tonypapa,-3.0152562,4.8103585,2
fom,-5.200138,6.7378926,2
backhandedly,-3.4864252,6.438667,2
reification,-4.3878174,6.3566628,2
disclaimer,-3.4201543,3.5564635,2
lyramydog,-3.8306446,4.9359617,2
independentvo,-3.8865626,5.27676,2
zqg,-2.6192834,3.9029522,2
scab,-2.3831122,4.570844,2
billpassed,-2.6602857,3.3116195,2
dred,-4.48792,5.1618967,2
nonadz,-3.0553598,3.1619368,2
scotu,-4.365501,4.640749,2
gnuman,-3.0356836,3.6270814,2
socratic,-4.613091,7.556019,2
szs,-4.7811775,7.783272,2
discretionary,-4.1769257,4.4830112,2
bombard,-3.3078296,4.951561,2
kcla,-4.1027646,4.592109,2
pepper,-2.2226996,5.011454,2
jarringly,-3.2694619,4.9087996,2
mazars,-4.7351756,7.804523,2
gordan,-2.4515176,4.056844,2
tapdancing,-4.655364,6.558748,2
alcu,-4.281047,8.33918,2
fortun,-4.094139,5.534163,2
scottc,-4.4738913,5.2949185,2
jdk,-3.9045835,4.490295,2
patriotczar,-4.420318,4.5440054,2
magabastard,-4.2966585,7.9508867,2
enuff,-3.1370509,4.348232,2
commiecrats,-3.01155,4.828678,2
foglesong,-4.431017,5.115734,2
bankrupted,-4.41058,6.7707734,2
grammar,-3.377648,5.230716,2
nnzfhc,-4.622415,5.951644,2
stb,-4.6705294,5.9132094,2
marthaabella,-3.4875019,4.226241,2
latino,-4.782988,8.706553,2
inclmjq,-2.512513,4.0382013,2
derelict,-3.226363,5.7678704,2
neftbn,-4.807997,7.518358,2
ufi,-4.861713,7.702584,2
strangers,-3.4186754,5.722785,2
gripping,-3.2327957,7.9772997,2
gasscoz,-4.42823,6.6405787,2
enriquealetv,-4.062467,4.322075,2
waterfront,-2.850963,8.051885,2
bhweingarten,-4.9789734,6.74402,2
reminiscent,-4.2587404,6.3359065,2
mancave,-3.9209898,6.2180777,2
tilts,-3.3762076,3.427795,2
dismis,-4.3742537,6.344309,2
silverqueen,-5.0326223,8.426649,2
neutrally,-3.5590525,6.6328616,2
danmarkex,-4.265565,5.548617,2
cannabis,-4.4328957,8.150681,2
legalization,-4.440784,8.430241,2
nakesha_horsey,-4.223333,7.5188775,2
smacks,-3.0968482,5.301649,2
melanieht,-4.096404,6.2915516,2
losangeles,-2.6282537,3.1692364,2
dmitry,-3.1117067,5.4098687,2
unfilteredse,-4.4438214,8.91609,2
algalhi,-3.5607293,4.5714097,2
wizardry,-3.1443725,9.053286,2
txs,-3.6022327,4.6453676,2
wve,-3.4756541,3.7571886,2
qwwtt,-4.996296,7.565465,2
dummycrats,-3.4472015,3.569272,2
mikeski,-4.343306,7.101878,2
dodg,-4.1664777,8.527402,2
whateve,-3.9565637,5.7691154,2
grande,-2.9162512,6.3681836,2
antiquated,-3.9431581,5.462586,2
vxt,-4.7317233,6.493472,2
cagoldenbear,-3.868912,4.526895,2
bbwave,-4.196764,5.9540777,2
fuckthat,-4.181876,6.593747,2
ravenrlyyeh,-3.374462,3.5158937,2
zanezodrow,-4.023846,6.5645757,2
libertarians,-4.1818185,8.038565,2
robber,-3.407979,5.7602925,2
smstone,-3.4568655,5.9731135,2
crosswords,-3.1193073,4.540873,2
jmmiiw,-4.310184,4.3799257,2
airbagmoments,-3.108166,5.4109845,2
repayment,-4.6318545,5.572209,2
drpatfarrell,-2.3233662,6.1832886,2
festivus,-3.791349,4.7911053,2
zmkkqjy,-3.389501,6.8327928,2
qpatriot,-3.0548217,5.0203457,2
musters,-3.0649416,3.4343786,2
kne,-3.7037609,3.8334413,2
workshoppe,-3.355499,6.5958548,2
couragemill,-2.6621418,4.0530796,2
uneventful,-3.3945582,6.4233074,2
eigrzfosq,-3.4493055,6.3416457,2
conserva,-2.652507,3.5928519,2
tutwkcphcm,-3.3317628,5.9729986,2
chrisvance,-4.0725956,5.3833065,2
overarching,-3.302734,4.1962924,2
reckl,-3.9346077,6.0180573,2
xhxwewmqfz,-2.4551473,3.4120984,2
neverforget,-4.258085,4.761047,2
bfg,-3.5944576,4.836679,2
violently,-2.5547109,3.5207682,2
cloak,-4.8270597,6.2814794,2
deneenborelli,-3.6768358,3.960934,2
slipperyhero,-3.4512138,4.829419,2
faithless,-2.642851,5.40569,2
tillmantweets,-4.0812564,7.7347064,2
exci,-3.183858,4.3858495,2
clx,-5.1385226,9.389166,2
akilahobviously,-4.1539946,7.354254,2
jaycaruso,-2.92992,5.838692,2
uniquely,-3.3761778,5.625901,2
distillation,-3.297538,4.2099795,2
conclusively,-3.4748034,7.485821,2
snub,-2.8008165,5.1632457,2
lizzieohreally,-4.9644074,6.599801,2
qzcvkeknfk,-3.2929902,4.357707,2
zam,-4.1033864,5.715883,2
pjbowles,-4.1209216,10.898354,2
kha,-2.3210802,3.6361463,2
wasti,-4.8351316,7.3755255,2
constutional,-3.6331549,5.8981824,2
twiligh,-3.3126662,5.5541987,2
peacocking,-4.009497,5.635648,2
leica,-2.8981335,3.720495,2
thpanther,-3.6771894,4.1108084,2
electors,-2.6999671,5.6360745,2
unconvincing,-3.8370054,4.745135,2
lagygcaxe,-3.157027,4.050594,2
fridayswithfitz,-5.0310526,6.864278,2
vicenews,-5.1216364,6.7570157,2
mcconville,-4.119476,7.2246237,2
stopthecoverup,-3.5096233,4.186211,2
sararhodes,-3.834335,10.239835,2
billyjack,-3.9720597,10.071436,2
piqued,-2.7615283,4.6085052,2
voiceforpeace,-3.155205,3.7945025,2
naftogaz,-3.2892833,5.086872,2
incursion,-3.6593754,5.9611053,2
njxz,-4.6390486,5.838586,2
puwi,-4.7185903,5.8185625,2
dzedasginj,-4.4418344,6.044677,2
codingonly,-4.853699,6.3704176,2
repmattg,-4.259451,6.751679,2
jkiahrgccp,-4.6503816,6.491727,2
ulioqpv,-2.8781593,3.9928875,2
milley,-4.077541,7.4599533,2
souleimani,-3.5467553,5.801343,2
harvardsshame,-4.2361674,5.9662266,2
indicative,-3.6494207,6.3893557,2
wring,-3.0103333,5.7802014,2
mattglassman,-2.7403243,3.4058492,2
sugg,-4.0804296,5.631296,2
uxb,-2.9637325,4.1405187,2
tvtqjedw,-4.268506,7.543476,2
threating,-2.5674458,3.9062479,2
wrb,-4.18736,5.3285546,2
aoqxfb,-4.673399,5.562631,2
handsome,-4.1677046,5.7275767,2
caugh,-4.023373,5.6349645,2
aef,-3.4650085,3.4728756,2
wxicocj,-2.907041,4.5711884,2
demote,-4.707265,5.9476542,2
urbangirl_thyra,-2.9455125,4.7544894,2
kurdish,-3.1059177,5.950666,2
keanebhatt,-3.8031158,4.811104,2
masspeaceaction,-3.977753,4.5538206,2
epis,-3.1324294,4.790726,2
bdkoz,-2.9778051,5.959332,2
xbe,-3.674825,4.990487,2
gartmartin,-4.1134777,4.266925,2
thomaswburr,-4.4995093,5.0669875,2
fmdjksbrqp,-2.7811007,6.618273,2
mjk_,-4.440891,5.5089445,2
mjk,-4.586887,7.3101764,2
street_cormier,-4.3240533,6.7802258,2
flunkies,-2.5392337,4.7819324,2
valor,-2.6485088,4.4612155,2
gtlem,-4.1613603,6.130414,2
needlessly,-3.1396735,6.7700043,2
sheesh,-3.192315,3.6320007,2
guybensonshow,-4.673629,5.2712817,2
donaldson,-4.6142516,5.27965,2
deposit,-3.2106056,4.049059,2
oggncm,-3.4321787,4.4700046,2
minnesotaexpat,-3.9049115,6.4239144,2
mfm,-4.8272357,8.176709,2
lardfdorkness,-4.334388,7.0269823,2
sapientprograms,-2.9311187,3.6829693,2
repjohncurtis,-3.1486442,4.618135,2
mjeannd,-3.6582232,4.4067235,2
thuggery,-3.342643,5.1445127,2
hellocookie,-5.0800953,7.7611694,2
lfjoafq,-4.371636,8.920212,2
peached,-4.3851275,5.4574285,2
unintelligible,-3.0183988,5.6568947,2
terryan,-3.0479739,4.1285534,2
danmuskin,-3.477863,3.8773038,2
gkdu,-4.7963905,5.3660836,2
cynic,-4.640769,6.491388,2
sistersinlaw,-2.9952886,6.6425343,2
teresaedelglass,-4.530711,7.0583334,2
beatles,-4.269497,4.2857375,2
chapelcissy,-3.929635,3.9479384,2
acadianbelle,-2.1243298,4.9104815,2
sthu,-3.6604383,4.6599975,2
ejl,-3.4623084,5.7667246,2
manure,-3.363023,4.8101587,2
gravedigger,-4.667868,6.0785065,2
zelenskyyua,-4.3891053,4.605221,2
hctrudo,-2.7126453,3.5326324,2
evanwil,-3.1052682,4.875182,2
advertise,-3.9999166,4.7323112,2
bugs,-3.4688275,7.9006324,2
bunny,-3.31436,7.025125,2
syst,-2.8165107,5.226565,2
myohapuyhe,-3.0736973,3.6100922,2
regis,-4.7021914,7.5456853,2
roigfranzia,-3.1910758,7.935316,2
mbieseck,-3.085853,8.1463585,2
mateagold,-3.0518835,3.4454262,2
dafnalinzer,-4.050464,4.931484,2
jnin,-4.9261537,8.302983,2
karol,-2.808485,3.7052994,2
redraft,-2.9214377,4.6727066,2
employer,-2.8994164,5.1531873,2
rubbed,-2.140021,3.5829873,2
xsovietnews,-5.0985446,7.352727,2
devolved,-3.6412408,7.6559153,2
upfront,-2.2962506,3.9053686,2
tolls,-2.837376,4.6462135,2
bodice,-3.2195518,5.5275974,2
elimi,-2.8831015,3.9220061,2
deadstatetweets,-4.43021,7.450093,2
ylds,-3.4950466,6.904578,2
statistics,-3.9601982,5.953033,2
adegrandpre,-2.3330429,4.1857314,2
represen,-2.4097576,3.2360826,2
aidansmith,-2.6603255,3.6074543,2
sheeple,-2.7546675,4.059604,2
clearances,-2.4046001,3.7132828,2
revjamesriley,-2.5601935,3.908936,2
jillfilipovic,-3.4906921,3.6692536,2
claytoonz,-3.9676347,3.936558,2
dxnjgo,-5.176476,9.084891,2
fur,-5.0661697,6.535692,2
utilization,-3.3038435,5.2796173,2
myredbeetle,-3.69358,4.763855,2
betraybook,-4.5614996,4.9928374,2
antitr,-4.833086,8.288076,2
chick,-2.9457,6.46402,2
beer_parade,-4.5428443,4.806938,2
ffe,-3.206721,3.3542063,2
ceciliacmaida,-4.2077465,10.443952,2
monetary,-4.66892,4.8031583,2
devolution,-3.431082,4.735841,2
usage,-3.1130986,5.702323,2
joshrogin,-3.5882683,7.6441236,2
dusty,-3.1649995,7.6861396,2
politicsinsider,-2.9323266,3.1053097,2
solemaini,-4.3718276,5.2874327,2
wonsuk,-2.6397126,3.9463751,2
meeeeeeeee,-3.3084917,5.6215773,2
maniacal,-2.615816,3.7147965,2
peolsi,-2.9770877,3.4650474,2
xhf,-4.3004436,5.16178,2
pulle,-2.7310088,3.6714077,2
texaseyeliddoc,-4.806072,5.471478,2
taniabanks,-4.6180487,5.4730277,2
uedfpzkrix,-3.6143086,7.8318543,2
lucillebluth,-3.8683758,8.174956,2
arresteddev,-3.333151,7.260369,2
unsilent,-4.894164,8.043926,2
spinless,-3.3834155,4.9608173,2
census,-3.71107,5.9661946,2
rpe,-3.9970431,5.786294,2
wcgo,-4.240575,6.6256666,2
cnntown,-4.122256,6.0728583,2
trump_sucks_,-4.224248,5.0456505,2
restock,-5.3239975,7.9024067,2
myhighlighter,-5.2843027,7.8884945,2
mysharpie,-5.321761,7.686552,2
coronates,-3.7814455,4.5652924,2
gospel,-4.338274,8.110283,2
ridicu,-3.6093154,4.2054715,2
slaying,-4.3545165,5.39821,2
don_blitzen,-3.1388357,6.84291,2
puttin,-4.461915,5.6549764,2
ncgop,-5.050974,5.9239073,2
potus_,-4.3885546,5.7409196,2
wyc,-3.1847663,3.552566,2
conscienceisit,-4.7502284,5.5288396,2
tired_oftrump,-4.222893,5.5590653,2
watercutter,-4.312443,8.183901,2
debbieh,-3.1770403,4.02108,2
levied,-5.0439153,7.39142,2
rickschaler,-4.62169,5.3796635,2
silicone,-4.494041,5.15485,2
undocumented,-3.1456928,6.371656,2
zwcheolv,-4.1672297,4.5956903,2
substantially,-3.2650464,5.0070887,2
eatkinson,-3.2681265,5.05074,2
ccbsn,-2.3312352,6.0657825,2
oga,-4.678137,6.34423,2
abili,-5.2193465,7.208508,2
combativeness,-5.3350706,7.4314833,2
preet,-2.881843,5.9221745,2
chucks,-2.5841696,7.147126,2
nikki,-5.1148534,7.369939,2
rema,-2.7785442,4.1469464,2
interactive,-3.114573,5.5977364,2
qvtmycmsgv,-4.123658,6.1403465,2
canno,-4.3587127,6.388541,2
mlgc_barb,-4.5940104,7.4881,2
ohioquit,-2.772298,3.1849842,2
frrhtpk,-4.588324,5.798973,2
recalcitrant,-3.2435281,6.8318615,2
accus,-3.6185799,4.7100677,2
wsqvesveyx,-4.6327624,6.2314224,2
coordina,-3.246925,4.5330544,2
twittertantrum,-4.1686344,7.6514163,2
syphiliphigus,-4.2927065,7.5856276,2
bonespures,-4.6098523,8.763836,2
yielded,-3.7529418,6.319378,2
dreamt,-2.3055575,6.342839,2
nickgourevitch,-2.7774837,3.673299,2
petri,-4.051358,5.6275806,2
tessalightsitup,-3.5735807,4.0427885,2
sisu_sanity,-3.5870867,6.8275704,2
provokative,-2.7654939,8.057241,2
fluke,-3.6081655,5.7044706,2
roiled,-4.1922293,5.002571,2
schlossberg,-4.0767703,6.854102,2
aspersions,-3.8273005,6.191908,2
dancchamberlain,-2.245218,4.9135575,2
actual_chaos,-4.1113515,6.0427046,2
bpgpw,-3.9991508,6.8110685,2
kohanimknew,-4.8990145,6.8871026,2
avery,-4.9795413,6.929469,2
knowita,-5.0923796,7.0250993,2
sallyqyates,-4.101407,5.0110874,2
manageab,-3.4500985,7.242385,2
modernhomesla,-4.387799,7.150781,2
cdkzai,-4.737469,7.999926,2
a_r_berg,-3.8914175,9.257208,2
madebyhistory,-3.9664392,4.094137,2
oqcf,-4.6589794,5.159505,2
concepti,-3.5898137,5.6260185,2
ujktcowkl,-4.6145163,6.069778,2
sengarypeters,-4.151705,4.6676016,2
twelvehundreds,-4.774894,5.6560793,2
crankyasscajun,-3.210392,3.7277677,2
farted,-2.6673326,3.5817893,2
afd,-4.4388185,8.917685,2
hnerdi,-4.494542,8.679314,2
securit,-3.6311088,6.1913915,2
asim,-4.0222,11.515312,2
riaz,-4.1659517,11.37178,2
nancyknows,-3.2969465,3.4856381,2
luwod,-4.9458394,6.1187263,2
rvfl,-4.932098,6.196438,2
dawg,-4.5145836,5.1842065,2
elianselmi,-4.528293,8.602144,2
uttbsv,-3.4725401,3.748078,2
kangaroocourt,-3.5885234,3.7566764,2
csxoi,-4.8452516,6.5753965,2
repblumena,-4.690069,6.725143,2
withstood,-3.6788187,3.7905543,2
imzba,-5.0914326,8.314446,2
ltbg,-5.1555433,8.223784,2
committin,-5.167352,8.385246,2
tarring,-3.1524873,5.9003267,2
baldly,-3.109469,7.2921796,2
jim_j,-4.2636676,4.1671233,2
flapping,-3.4421358,5.3725686,2
openi,-4.3292975,5.452205,2
executes,-3.7313926,5.5633817,2
thomasbbisig,-2.6822424,3.9254146,2
heroine,-3.224242,6.776646,2
tangible,-2.7955542,3.9469788,2
lever,-3.9750888,4.501041,2
cuxw,-5.1904144,7.717728,2
mkbvf,-4.690833,6.636051,2
spendy,-5.190549,8.389732,2
wonp,-4.185829,4.139489,2
lotsas,-3.2900274,3.4695256,2
aweso,-4.2527485,6.4424834,2
blackdi,-2.7412956,3.353407,2
gura,-2.5515728,5.946554,2
sealeteam,-4.958549,7.4728303,2
wings,-3.9734929,7.3887568,2
frozenflash,-4.657367,9.344651,2
deve,-3.6433625,6.15351,2
notunderdog,-3.0417085,4.238856,2
dumbfounding,-3.5880382,3.872217,2
rebu,-3.9526033,8.545154,2
sac,-4.1871257,6.4943957,2
fagmbol,-4.219606,8.245861,2
youuuuuu,-3.9235845,6.8641305,2
sherrysmolders,-4.5666943,5.10822,2
tiredmommy,-3.1189706,4.1469665,2
vdo,-2.7461154,4.2268367,2
deadlin,-3.3064165,4.8229866,2
nancycordes,-3.213497,3.7969003,2
concernedhigh,-4.0268083,7.731562,2
restaurants,-3.0678005,6.381434,2
brooke_ruthann,-2.7889185,4.9989758,2
ach,-4.406119,8.439862,2
veritypace,-3.2304847,3.5544622,2
zglnthivx,-3.112378,5.578771,2
mattnegrin,-3.9617102,4.4908733,2
dmetals,-4.857159,9.589252,2
backstab,-3.7944672,4.145709,2
repulse,-2.3998964,3.4640818,2
kehsdfzkw,-3.8508122,4.8903146,2
mayarockeymoore,-3.9719012,6.837703,2
justonevoice,-4.3401065,4.9568214,2
tiktok,-3.0021844,6.0764017,2
jupiter,-3.9086554,8.171645,2
mholbc,-3.6888793,4.269246,2
ddnifcins,-4.176941,7.7306857,2
opednews,-3.356163,5.2132883,2
clumsy,-2.72188,4.7366014,2
bakr,-3.8735075,7.917087,2
xpqmbzr,-2.65739,4.2976522,2
asterisks,-3.085939,6.620901,2
yxcbqrt,-2.5009592,4.464547,2
monasalama_,-3.5300941,4.779097,2
lenses,-3.370467,4.278101,2
hurr,-2.5133154,6.8849936,2
durr,-2.5543535,6.79439,2
unsee,-4.106746,5.250973,2
gstuedler,-3.789297,5.1160965,2
ahf,-4.7140875,6.9975576,2
khvjqq,-2.497778,4.1342893,2
anniegrayercnn,-2.6239898,6.079077,2
weho_,-3.212302,3.8017604,2
nob,-4.417457,7.6440005,2
asvn,-5.1589103,7.6526575,2
nief,-5.199122,8.044479,2
realpaulwinters,-3.9177787,6.1581426,2
nhadwumvfl,-3.308759,5.149505,2
volu,-4.3351645,5.2773137,2
aires,-3.6193442,5.1101623,2
garybernstein,-5.2884274,7.1745753,2
magabusmusts,-5.385765,7.6473165,2
forq,-2.881111,3.3458054,2
emphatic,-3.6539938,5.331923,2
franvarjagstar,-3.1079965,3.6195028,2
prayerfeathers,-3.948003,4.0325947,2
hqirrimj,-2.7510836,6.3555408,2
john_koetzner,-4.4326825,5.235007,2
dundun,-5.0495987,8.578029,2
pamhowdy,-4.262013,5.664629,2
vickiringer,-4.7121515,6.1717005,2
kkqok,-4.6363664,7.2701654,2
lisahaineslaw,-3.4078143,4.463705,2
shittakes,-3.580684,6.497882,2
italians,-2.396666,5.3026705,2
crlbe,-2.8964577,4.8773904,2
caliconserv,-4.205736,5.420124,2
upp_polls,-3.1118956,3.5093105,2
dicktator,-3.7211013,5.630724,2
atrios,-3.6690094,5.117461,2
primer,-4.0727863,6.0389104,2
underestimates,-3.4425087,4.110594,2
tir,-3.837198,4.524661,2
demcastor,-4.252959,4.9903703,2
daralynn,-3.279332,4.1998453,2
inclusive,-4.4604163,4.926688,2
nonnie_myers,-3.3951085,4.586295,2
squished,-4.6836777,6.9825006,2
awokeready,-2.456708,3.3214839,2
secrecy,-3.5237653,5.065103,2
intellectuals,-4.1326747,4.905407,2
bamboozled,-4.571013,6.4606,2
skeletons,-3.3733432,6.29448,2
dispense,-3.6266787,6.4006047,2
z_everson,-2.926955,4.5909877,2
nbf,-3.5658667,3.7109926,2
robertpicardo,-3.5330327,6.142971,2
para,-4.156966,4.4563956,2
hamlet,-4.123,6.261114,2
protocols,-5.3745327,6.6877804,2
kqishx,-5.420294,6.5875382,2
ecx,-5.4155474,6.54578,2
write_sense,-4.3227634,4.594709,2
narrated,-2.8943646,5.512491,2
surpassed,-2.3216512,3.9038627,2
infinity,-3.86194,4.1909018,2
meta,-2.8590546,3.2388215,2
aktrwiz,-4.018684,5.779059,2
effected,-3.3662477,4.9342074,2
proven_right,-3.1031933,4.2712407,2
bou,-4.4401946,5.40332,2
bby,-3.523884,8.914793,2
sbl,-3.537038,8.8872795,2
incase,-3.7417893,5.557871,2
factfinder,-2.8337774,4.159397,2
maryalittlebitt,-4.410202,7.189677,2
qhantomthread,-2.9252799,5.1678925,2
rigid,-2.5329406,3.3368812,2
panthera,-4.168488,5.585007,2
elevrivera,-4.699224,8.398724,2
dafuqruwearing,-4.6728387,7.327952,2
welco,-2.4743614,3.8761404,2
kmr,-5.019285,5.851112,2
cyfbbcbqxv,-4.7373204,5.8381686,2
frankbruni,-4.4361963,7.6867175,2
twofer,-3.4155192,3.8233516,2
foxn,-4.2913375,7.0141997,2
zqtktiyb,-2.0369442,5.2758875,2
realbradbrewer,-4.32573,6.789601,2
treasonoustrump,-3.3208756,3.3397434,2
effin,-3.7019873,5.1999545,2
reasserting,-3.2821147,5.023418,2
witless,-4.796923,6.485205,2
diderot,-3.3991933,6.9814897,2
pablo_,-3.72607,5.7820406,2
mgoodwin_nypost,-3.9491992,5.192036,2
initiates,-4.998167,8.814751,2
xjzf,-4.047354,7.347107,2
cztbpg,-3.7791638,5.2574954,2
annetarsia,-4.6116004,5.9522033,2
ashish,-4.227619,5.7454967,2
jha,-4.380693,5.79512,2
freeyourmindkid,-2.8100057,4.652453,2
volunteering,-3.531954,3.9545214,2
spiro,-4.4074984,6.8647304,2
kbkk,-4.0915675,7.2332425,2
betsiegray,-3.7322273,7.0683336,2
degrade,-4.435813,4.7072253,2
retribu,-3.7222126,3.4018407,2
ekbenxksfr,-5.0533442,8.526653,2
chrissakes,-5.0479264,9.800695,2
mpc,-3.6490076,7.8430405,2
josephsakata,-3.702467,4.3530545,2
niceuu,-3.5996594,5.1652927,2
awemsakg,-4.49186,6.111708,2
kpxfbtcwol,-4.694819,8.401629,2
yaxqnyez,-3.7868083,7.835584,2
keetuq,-4.698692,5.9898496,2
rottsbot,-3.5691922,6.9355297,2
fsbdkos,-3.6361842,7.069105,2
consulate,-3.1727557,5.278194,2
fabulist,-2.9529727,5.4282427,2
pretzels,-3.1248448,6.094318,2
asymmetric,-3.4379592,4.2540803,2
cindycoops,-4.900302,6.6014915,2
lbqmgkojis,-3.6979034,5.724648,2
funflaw,-3.0407796,3.735038,2
decrease,-3.617875,5.2453694,2
export,-2.6664062,5.680196,2
jsldy,-4.27295,4.732579,2
vent,-2.8173065,4.061102,2
kyna,-2.9098508,5.788937,2
